Country,location,Avg_TotalCase,total_cases,Avg_Ncase,new_cases,Avg_Tdeath,total_deaths,Avg_Ndeath,new_deaths,Avg_Ttest,total_tests,Avg_Tvaccine,total_vaccination,Avg_Hvaccin,vaccinated,Avg_Fvaccin,fully_vaccinated,Avg_Pop,population,Date,A_Date
P,Philippines,8488,8488,276,276,568,568,10,10,99190,99190,0,0,0,0,0,0,109581085,109581085,4/30/20,2020-04
P,Poland,5016.333333,4102,389.6,475,110,94,19,15,0,0,0,0,0,0,0,0,37846605,37846605,4/5/20,2020-04
P,Poland,6783.833333,5955,325.4,380,207,181,17.8,7,0,0,0,0,0,0,0,0,37846605,37846605,4/10/20,2020-04
P,Poland,8583.5,7582,417,380,310.6666667,286,19.4,23,0,0,0,0,0,0,0,0,37846605,37846605,4/15/20,2020-04
P,Poland,10382.33333,9593,321,306,402.3333333,380,26.8,20,0,0,0,0,0,0,0,0,37846605,37846605,4/20/20,2020-04
P,Poland,12087.83333,11273,349.6,381,540.3333333,524,26,30,115275.2,0,0,0,0,0,0,0,37846605,37846605,4/25/20,2020-04
P,Poland,12877,12877,237,237,644,644,20,20,307098,307098,0,0,0,0,0,0,37846605,37846605,4/30/20,2020-04
P,Portugal,13003.16667,11278,686.4,754,317,295,28.6,29,144335.2,123348,0,0,0,0,0,0,10196707,10196707,4/5/20,2020-04
P,Portugal,16752.83333,15472,698.4,1516,469.6666667,435,31.6,26,193840.4,177456,0,0,0,0,0,0,10196707,10196707,4/10/20,2020-04
P,Portugal,19451.33333,18091,551.6,643,628.3333333,599,29.4,32,252929.6,226300,0,0,0,0,0,0,10196707,10196707,4/15/20,2020-04
P,Portugal,22127.66667,20863,518.2,657,760.6666667,735,28,21,318179.2,287880,0,0,0,0,0,0,10196707,10196707,4/20/20,2020-04
P,Portugal,24192.5,23392,341.6,595,903.6666667,880,23.8,26,384865.2,361787,0,0,0,0,0,0,10196707,10196707,4/25/20,2020-04
P,Portugal,25045,25045,540,540,989,989,16,16,428963,428963,0,0,0,0,0,0,10196707,10196707,4/30/20,2020-04
Q,Qatar,2098.5,1604,210.2,279,4.666666667,4,0.6,1,31765.4,35757,0,0,0,0,0,0,2881060,2881060,4/5/20,2020-04
Q,Qatar,3098.166667,2512,210.4,136,6.333333333,6,0.2,0,49128.4,45339,0,0,0,0,0,0,2881060,2881060,4/10/20,2020-04
Q,Qatar,4824.666667,3711,404,283,7,7,0.2,0,58374,54484,0,0,0,0,0,0,2881060,2881060,4/15/20,2020-04
Q,Qatar,7556,6015,615.4,567,9.333333333,9,0.4,1,70140.4,64620,0,0,0,0,0,0,2881060,2881060,4/20/20,2020-04
Q,Qatar,11463.83333,9358,807.8,833,10,10,0,0,85545,79705,0,0,0,0,0,0,2881060,2881060,4/25/20,2020-04
Q,Qatar,13409,13409,845,845,10,10,0,0,94500,94500,0,0,0,0,0,0,2881060,2881060,4/30/20,2020-04
R,Romania,4628,3864,317.8,251,174.6666667,151,20.4,5,44439.4,38623,0,0,0,0,0,0,19237682,19237682,4/5/20,2020-04
R,Romania,6414.166667,5467,335.4,265,292.3333333,270,20.6,22,62866.2,55430,0,0,0,0,0,0,19237682,19237682,4/10/20,2020-04
R,Romania,8181.666667,7216,373.4,337,391.6666667,372,20,21,84972.6,74827,0,0,0,0,0,0,19237682,19237682,4/15/20,2020-04
R,Romania,9839.333333,8936,334.2,190,500,478,23.2,27,108267.6,98491,0,0,0,0,0,0,19237682,19237682,4/20/20,2020-04
R,Romania,11474,10635,312.2,218,620.3333333,601,25.2,34,144859.8,126645,0,0,0,0,0,0,19237682,19237682,4/25/20,2020-04
R,Romania,12240,12240,262,262,717,717,24,24,175374,175374,0,0,0,0,0,0,19237682,19237682,4/30/20,2020-04
R,Russia,8324.833333,5389,1080,658,50,45,6.6,2,912335,758401,0,0,0,0,0,0,145934460,145934460,4/5/20,2020-04
R,Russia,17531.83333,11917,2194.2,1786,110,94,18.8,18,1353437.6,1184442,0,0,0,0,0,0,145934460,145934460,4/10/20,2020-04
R,Russia,35200.5,24490,4350.2,3388,234.3333333,198,38.2,28,1833291.2,1613413,0,0,0,0,0,0,145934460,145934460,4/15/20,2020-04
R,Russia,60644.33333,47121,5153.8,4268,458,405,50.8,44,2414051.8,2142604,0,0,0,0,0,0,145934460,145934460,4/20/20,2020-04
R,Russia,90356.5,74588,6155.4,5966,740.6666667,681,71.4,66,3167683.2,2877699,0,0,0,0,0,0,145934460,145934460,4/25/20,2020-04
R,Russia,106498,106498,7099,7099,1073,1073,101,101,3723807,3723807,0,0,0,0,0,0,145934460,145934460,4/30/20,2020-04
R,Rwanda,108.6666667,104,1.6,2,0,0,0,0,4357,0,0,0,0,0,0,0,12952209,12952209,4/5/20,2020-04
R,Rwanda,126.8333333,118,4.8,8,0,0,0,0,10961.6,9035,0,0,0,0,0,0,12952209,12952209,4/10/20,2020-04
R,Rwanda,142.5,136,2.6,2,0,0,0,0,15260.4,13844,0,0,0,0,0,0,12952209,12952209,4/15/20,2020-04
R,Rwanda,160.5,147,5.8,0,0,0,0,0,20529.4,18001,0,0,0,0,0,0,12952209,12952209,4/20/20,2020-04
R,Rwanda,210.1666667,183,9.8,7,0,0,0,0,26643.4,24152,0,0,0,0,0,0,12952209,12952209,4/25/20,2020-04
R,Rwanda,243,243,18,18,0,0,0,0,30741,30741,0,0,0,0,0,0,12952209,12952209,4/30/20,2020-04
S,Saint Kitts and Nevis,10.83333333,10,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/5/20,2020-04
S,Saint Kitts and Nevis,12.66666667,12,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/10/20,2020-04
S,Saint Kitts and Nevis,14.16666667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/15/20,2020-04
S,Saint Kitts and Nevis,15,15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/20/20,2020-04
S,Saint Kitts and Nevis,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/25/20,2020-04
S,Saint Kitts and Nevis,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53192,53192,4/30/20,2020-04
S,Saint Lucia,14.16666667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/5/20,2020-04
S,Saint Lucia,15,15,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/10/20,2020-04
S,Saint Lucia,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/15/20,2020-04
S,Saint Lucia,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/20/20,2020-04
S,Saint Lucia,15.66666667,15,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/25/20,2020-04
S,Saint Lucia,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183629,183629,4/30/20,2020-04
S,Saint Vincent and the Grenadines,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/5/20,2020-04
S,Saint Vincent and the Grenadines,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/10/20,2020-04
S,Saint Vincent and the Grenadines,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/15/20,2020-04
S,Saint Vincent and the Grenadines,13,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/20/20,2020-04
S,Saint Vincent and the Grenadines,15,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/25/20,2020-04
S,Saint Vincent and the Grenadines,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110947,110947,4/30/20,2020-04
S,San Marino,294.5,266,14.8,7,32.66666667,32,0.4,0,0,0,0,0,0,0,0,0,33938,33938,4/5/20,2020-04
S,San Marino,359.1666667,344,7.6,11,34.66666667,34,0.4,0,0,0,0,0,0,0,0,0,33938,33938,4/10/20,2020-04
S,San Marino,435.1666667,372,18,1,37.66666667,36,0.6,0,0,0,0,0,0,0,0,0,33938,33938,4/15/20,2020-04
S,San Marino,492.1666667,462,10.4,1,39.66666667,39,0.2,0,0,0,0,0,0,0,0,0,33938,33938,4/20/20,2020-04
S,San Marino,545.6666667,513,10,0,40.66666667,40,0.2,0,0,0,0,0,0,0,0,0,33938,33938,4/25/20,2020-04
S,San Marino,569,569,6,6,41,41,0,0,0,0,0,0,0,0,0,0,33938,33938,4/30/20,2020-04
S,Sao Tome and Principe,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219161,219161,4/10/20,2020-04
S,Sao Tome and Principe,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219161,219161,4/15/20,2020-04
S,Sao Tome and Principe,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219161,219161,4/20/20,2020-04
S,Sao Tome and Principe,7,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,219161,219161,4/25/20,2020-04
S,Sao Tome and Principe,14,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0,219161,219161,4/30/20,2020-04
S,Saudi Arabia,2945.333333,2402,221.6,223,37.66666667,34,3,5,167177.6,153963,0,0,0,0,0,0,34813867,34813867,4/5/20,2020-04
S,Saudi Arabia,4718.5,3651,416.4,364,52.66666667,47,5.8,3,204404.6,187826,0,0,0,0,0,0,34813867,34813867,4/10/20,2020-04
S,Saudi Arabia,7917.333333,5862,798.6,493,83,79,4.8,6,245877.2,228460,0,0,0,0,0,0,34813867,34813867,4/15/20,2020-04
S,Saudi Arabia,13369.66667,10484,1148,1122,108.6666667,103,6,6,292334,273293,0,0,0,0,0,0,34813867,34813867,4/20/20,2020-04
S,Saudi Arabia,19477.33333,16299,1260,1197,139.6666667,136,6,9,339715,320660,0,0,0,0,0,0,34813867,34813867,4/25/20,2020-04
S,Saudi Arabia,22753,22753,1351,1351,162,162,5,5,368785,368785,0,0,0,0,0,0,34813867,34813867,4/30/20,2020-04
S,Senegal,240.6666667,222,6.2,3,2,2,0,0,2269,2044,0,0,0,0,0,0,16743930,16743930,4/5/20,2020-04
S,Senegal,287.8333333,265,9.8,15,2,2,0,0,3063.8,2751,0,0,0,0,0,0,16743930,16743930,4/10/20,2020-04
S,Senegal,347.5,314,13.6,15,2,2,0.2,0,4344.2,3671,0,0,0,0,0,0,16743930,16743930,4/15/20,2020-04
S,Senegal,478.1666667,377,35.6,10,5.333333333,5,0.8,2,6135.4,5213,0,0,0,0,0,0,16743930,16743930,4/20/20,2020-04
S,Senegal,776.5,614,67.4,69,8.333333333,7,0.4,0,9157.6,7779,0,0,0,0,0,0,16743930,16743930,4/25/20,2020-04
S,Senegal,933,933,51,51,9,9,0,0,11869,11869,0,0,0,0,0,0,16743930,16743930,4/30/20,2020-04
S,Serbia,2532.166667,1908,248.6,284,56.66666667,51,4.4,7,9729.2,7360,0,0,0,0,0,0,6804596,6804596,4/5/20,2020-04
S,Serbia,3917.833333,3105,319.6,238,75,71,5.6,5,18661.4,14240,0,0,0,0,0,0,6804596,6804596,4/10/20,2020-04
S,Serbia,5803.833333,4873,370.6,408,104,99,5.6,5,32609,26278,0,0,0,0,0,0,6804596,6804596,4/15/20,2020-04
S,Serbia,7200.333333,6630,233,312,129.6666667,125,4.4,3,48402.8,41812,0,0,0,0,0,0,6804596,6804596,4/20/20,2020-04
S,Serbia,8387.666667,7779,248.2,296,156.3333333,151,5.8,7,68892.6,59938,0,0,0,0,0,0,6804596,6804596,4/25/20,2020-04
S,Serbia,9009,9009,285,285,179,179,6,6,85645,85645,0,0,0,0,0,0,6804596,6804596,4/30/20,2020-04
S,Seychelles,10.83333333,10,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/5/20,2020-04
S,Seychelles,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/10/20,2020-04
S,Seychelles,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/15/20,2020-04
S,Seychelles,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/20/20,2020-04
S,Seychelles,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/25/20,2020-04
S,Seychelles,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98340,98340,4/30/20,2020-04
S,Sierra Leone,6.666666667,6,0.6,2,0,0,0,0,0,0,0,0,0,0,0,0,7976985,7976985,4/5/20,2020-04
S,Sierra Leone,10,8,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,7976985,7976985,4/10/20,2020-04
S,Sierra Leone,27,13,4.8,2,0,0,0,0,0,0,0,0,0,0,0,0,7976985,7976985,4/15/20,2020-04
S,Sierra Leone,63.66666667,43,9.4,8,0,0,0.4,0,0,0,0,0,0,0,0,0,7976985,7976985,4/20/20,2020-04
S,Sierra Leone,100,82,4.4,0,3.333333333,2,0.4,0,0,0,0,0,0,0,0,0,7976985,7976985,4/25/20,2020-04
S,Sierra Leone,124,124,20,20,7,7,3,3,0,0,0,0,0,0,0,0,7976985,7976985,4/30/20,2020-04
S,Singapore,1634.333333,1309,144.2,120,6,6,0,0,14536,0,0,0,0,0,0,0,5850343,5850343,4/5/20,2020-04
S,Singapore,2801.333333,2108,268.4,198,7.666666667,7,0.8,1,18959.2,0,0,0,0,0,0,0,5850343,5850343,4/10/20,2020-04
S,Singapore,5628.333333,3699,667.2,447,10.33333333,10,0.2,0,0,0,0,0,0,0,0,0,5850343,5850343,4/15/20,2020-04
S,Singapore,10537.66667,8014,1097.4,1426,11.33333333,11,0.2,0,24354.8,121774,0,0,0,0,0,0,5850343,5850343,4/20/20,2020-04
S,Singapore,14583.5,12693,713.2,618,12.66666667,12,0.4,0,28783.8,0,0,0,0,0,0,0,5850343,5850343,4/25/20,2020-04
S,Singapore,16169,16169,528,528,15,15,1,1,0,0,0,0,0,0,0,0,5850343,5850343,4/30/20,2020-04
S,Slovakia,616.3333333,485,46,14,1.666666667,1,0.2,0,19710.8,16191,0,0,0,0,0,0,5459643,5459643,4/5/20,2020-04
S,Slovakia,775.3333333,715,26.8,14,2,2,0,0,28713,25846,0,0,0,0,0,0,5459643,5459643,4/10/20,2020-04
S,Slovakia,1052,863,65.2,28,7.666666667,6,2,4,40846,34458,0,0,0,0,0,0,5459643,5459643,4/15/20,2020-04
S,Slovakia,1279,1173,39.8,12,13.66666667,13,1,1,57419,49428,0,0,0,0,0,0,5459643,5459643,4/20/20,2020-04
S,Slovakia,1384,1373,6.2,13,17.66666667,17,1,0,77630.6,70928,0,0,0,0,0,0,5459643,5459643,4/25/20,2020-04
S,Slovakia,1396,1396,5,5,23,23,1,1,91072,91072,0,0,0,0,0,0,5459643,5459643,4/30/20,2020-04
S,Slovenia,1075.333333,997,29.4,20,31.33333333,28,4.2,6,30647.4,28253,0,0,0,0,0,0,2078932,2078932,4/5/20,2020-04
S,Slovenia,1205.5,1160,19.2,36,49.33333333,45,2.6,2,35519,34279,0,0,0,0,0,0,2078932,2078932,4/10/20,2020-04
S,Slovenia,1300.333333,1248,22,28,62.66666667,61,3.6,5,40222.8,38137,0,0,0,0,0,0,2078932,2078932,4/15/20,2020-04
S,Slovenia,1359.833333,1335,8.6,5,77.66666667,77,1.2,3,45912.6,42976,0,0,0,0,0,0,2078932,2078932,4/20/20,2020-04
S,Slovenia,1406.833333,1388,9,15,82,81,1.8,1,51791.4,49813,0,0,0,0,0,0,2078932,2078932,4/25/20,2020-04
S,Slovenia,1429,1429,11,11,91,91,2,2,55582,55582,0,0,0,0,0,0,2078932,2078932,4/30/20,2020-04
S,Somalia,11.16666667,7,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,15893219,15893219,4/5/20,2020-04
S,Somalia,44.5,21,9.6,9,1,1,0.2,0,0,0,0,0,0,0,0,0,15893219,15893219,4/10/20,2020-04
S,Somalia,135.3333333,80,20.8,20,5.333333333,5,1,3,0,0,0,0,0,0,0,0,15893219,15893219,4/15/20,2020-04
S,Somalia,309.1666667,237,32.8,73,8,8,1.8,1,0,0,0,0,0,0,0,0,15893219,15893219,4/20/20,2020-04
S,Somalia,502.8333333,390,50.8,62,22.33333333,18,2.4,2,0,0,0,0,0,0,0,0,15893219,15893219,4/25/20,2020-04
S,Somalia,601,601,19,19,28,28,0,0,0,0,0,0,0,0,0,0,15893219,15893219,4/30/20,2020-04
S,Spain,144996.3333,131646,5410.8,5478,13342.33333,12641,700,694,0,0,0,0,0,0,0,0,46754783,46754783,4/5/20,2020-04
S,Spain,168069.1667,158273,3863.8,5051,16632,16081,521.8,634,186046,0,0,0,0,0,0,0,46754783,46754783,4/10/20,2020-04
S,Spain,190673.5,177644,5226.6,5103,19341.66667,18708,479.4,652,0,0,0,0,0,0,0,0,46754783,46754783,4/15/20,2020-04
S,Spain,205782.6667,200210,2870,1536,21283.66667,20852,414.2,399,207104.4,0,0,0,0,0,0,0,46754783,46754783,4/20/20,2020-04
S,Spain,210021.5,205905,1985.4,2915,23204.33333,22902,350.2,378,0,0,0,0,0,0,0,0,46754783,46754783,4/25/20,2020-04
S,Spain,213435,213435,518,518,24543,24543,268,268,1351130,1351130,0,0,0,0,0,0,46754783,46754783,4/30/20,2020-04
S,Sri Lanka,184.6666667,176,4.8,10,5.333333333,5,0.4,0,4699.8,3965,0,0,0,0,0,0,21413250,21413250,4/5/20,2020-04
S,Sri Lanka,214.3333333,190,8.6,0,7,7,0,0,6692.6,5772,0,0,0,0,0,0,21413250,21413250,4/10/20,2020-04
S,Sri Lanka,258.1666667,238,7.6,5,7,7,0,0,9225.6,8012,0,0,0,0,0,0,21413250,21413250,4/15/20,2020-04
S,Sri Lanka,365.3333333,304,29.8,33,7,7,0,0,12752,11136,0,0,0,0,0,0,21413250,21413250,4/20/20,2020-04
S,Sri Lanka,583.6666667,460,45.8,40,7,7,0,0,18139,15393,0,0,0,0,0,0,21413250,21413250,4/25/20,2020-04
S,Sri Lanka,663,663,14,14,7,7,0,0,22418,22418,0,0,0,0,0,0,21413250,21413250,4/30/20,2020-04
S,Sudan,13.5,12,0.8,2,2,2,0,0,0,0,0,0,0,0,0,0,43849269,43849269,4/5/20,2020-04
S,Sudan,22.16666667,15,3,1,2,2,0.6,0,0,0,0,0,0,0,0,0,43849269,43849269,4/10/20,2020-04
S,Sudan,53.33333333,32,7.4,3,5.333333333,5,1,0,0,0,0,0,0,0,0,0,43849269,43849269,4/15/20,2020-04
S,Sudan,148,92,21.6,26,12.33333333,12,1.2,2,0,0,0,0,0,0,0,0,43849269,43849269,4/20/20,2020-04
S,Sudan,298.8333333,213,40.2,39,20,17,2.4,1,0,0,0,0,0,0,0,0,43849269,43849269,4/25/20,2020-04
S,Sudan,375,375,0,0,31,31,3,3,0,0,0,0,0,0,0,0,43849269,43849269,4/30/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/5/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/10/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/15/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/20/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/25/20,2020-04
S,Suriname,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,586634,586634,4/30/20,2020-04
S,Sweden,8606.333333,7172,553.4,340,489.6666667,401,84,28,0,0,0,0,0,0,0,0,10099270,10099270,4/5/20,2020-04
S,Sweden,11170.33333,10053,445.8,454,885.3333333,870,48,77,0,0,0,0,0,0,0,0,10099270,10099270,4/10/20,2020-04
S,Sweden,13882,12432,567,604,1312,1203,101.4,170,0,0,0,0,0,0,0,0,10099270,10099270,4/15/20,2020-04
S,Sweden,16912,15124,685.4,461,1760.666667,1580,122.4,40,0,0,0,0,0,0,0,0,10099270,10099270,4/20/20,2020-04
S,Sweden,19931.16667,18563,575.2,473,2220,2192,62,40,0,0,0,0,0,0,0,0,10099270,10099270,4/25/20,2020-04
S,Sweden,21601,21601,635,635,2586,2586,124,124,0,0,0,0,0,0,0,0,10099270,10099270,4/30/20,2020-04
S,Switzerland,22815.33333,21100,709.2,595,767,715,56.4,49,0,0,0,0,0,0,0,0,8654618,8654618,4/5/20,2020-04
S,Switzerland,25505.5,24551,377,500,1048,1002,45.2,54,0,0,0,0,0,0,0,0,8654618,8654618,4/10/20,2020-04
S,Switzerland,27205.66667,26336,360.8,400,1282.333333,1239,43.8,65,0,0,0,0,0,0,0,0,8654618,8654618,4/15/20,2020-04
S,Switzerland,28390.33333,27944,187.4,204,1472,1429,39.2,36,0,0,0,0,0,0,0,0,8654618,8654618,4/20/20,2020-04
S,Switzerland,29229.33333,28894,146,217,1624.666667,1599,25.4,10,0,0,0,0,0,0,0,0,8654618,8654618,4/25/20,2020-04
S,Switzerland,29586,29586,179,179,1737,1737,21,21,0,0,0,0,0,0,0,0,8654618,8654618,4/30/20,2020-04
S,Syria,19,19,0.6,3,2,2,0,0,0,0,0,0,0,0,0,0,17500657,17500657,4/5/20,2020-04
S,Syria,26,19,2,0,2,2,0,0,0,0,0,0,0,0,0,0,17500657,17500657,4/10/20,2020-04
S,Syria,36.66666667,33,2,4,2,2,0.2,0,0,0,0,0,0,0,0,0,17500657,17500657,4/15/20,2020-04
S,Syria,41.5,39,0.6,0,3,3,0,0,0,0,0,0,0,0,0,0,17500657,17500657,4/20/20,2020-04
S,Syria,42.83333333,42,0.2,0,3,3,0,0,0,0,0,0,0,0,0,0,17500657,17500657,4/25/20,2020-04
S,Syria,43,43,0,0,3,3,0,0,0,0,0,0,0,0,0,0,17500657,17500657,4/30/20,2020-04
T,Taiwan,375.5,363,5,8,5,5,0,0,40597.6,37169,0,0,0,0,0,0,23816775,23816775,4/5/20,2020-04
T,Taiwan,389.3333333,382,2.6,2,6,6,0.2,1,47484,45436,0,0,0,0,0,0,23816775,23816775,4/10/20,2020-04
T,Taiwan,404.1666667,395,5.4,2,6,6,0,0,52259.8,50687,0,0,0,0,0,0,23816775,23816775,4/15/20,2020-04
T,Taiwan,426.1666667,422,1.6,2,6,6,0,0,57804.2,55444,0,0,0,0,0,0,23816775,23816775,4/20/20,2020-04
T,Taiwan,429,429,0.2,1,6,6,0,0,61643.4,60429,0,0,0,0,0,0,23816775,23816775,4/25/20,2020-04
T,Taiwan,429,429,0,0,6,6,0,0,63337,63337,0,0,0,0,0,0,23816775,23816775,4/30/20,2020-04
T,Tajikistan,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,9537642,9537642,4/30/20,2020-04
T,Tanzania,25.33333333,22,1,2,1,1,0,0,0,0,0,0,0,0,0,0,59734213,59734213,4/5/20,2020-04
T,Tanzania,47.66666667,32,5.6,7,3,3,0.4,2,0,0,0,0,0,0,0,0,59734213,59734213,4/10/20,2020-04
T,Tanzania,150,88,23.4,35,4.333333333,4,0.8,1,0,0,0,0,0,0,0,0,59734213,59734213,4/15/20,2020-04
T,Tanzania,279,254,25.8,84,10,10,0.6,3,0,0,0,0,0,0,0,0,59734213,59734213,4/20/20,2020-04
T,Tanzania,359.3333333,299,36.2,0,10,10,1.2,0,0,0,0,0,0,0,0,0,59734213,59734213,4/25/20,2020-04
T,Tanzania,480,480,0,0,16,16,0,0,0,0,0,0,0,0,0,0,59734213,59734213,4/30/20,2020-04
T,Thailand,2318.666667,2169,71.2,102,25.33333333,23,2.4,3,86871.6,78679,0,0,0,0,0,0,69799978,69799978,4/5/20,2020-04
T,Thailand,2562.833333,2473,38,50,35.33333333,33,1.8,1,105491,98465,0,0,0,0,0,0,69799978,69799978,4/10/20,2020-04
T,Thailand,2717.5,2643,30.4,30,45.33333333,43,1.2,2,128226,117592,0,0,0,0,0,0,69799978,69799978,4/15/20,2020-04
T,Thailand,2838.166667,2792,17.8,27,48,47,0.6,0,156336.6,142769,0,0,0,0,0,0,69799978,69799978,4/20/20,2020-04
T,Thailand,2933.166667,2907,18.6,53,51.33333333,51,0.8,1,191759.4,176587,0,0,0,0,0,0,69799978,69799978,4/25/20,2020-04
T,Thailand,2954,2954,7,7,54,54,0,0,220455,220455,0,0,0,0,0,0,69799978,69799978,4/30/20,2020-04
T,Timor,1.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/5/20,2020-04
T,Timor,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/10/20,2020-04
T,Timor,17.16666667,8,2.6,2,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/15/20,2020-04
T,Timor,23.16666667,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/20/20,2020-04
T,Timor,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/25/20,2020-04
T,Timor,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318442,1318442,4/30/20,2020-04
T,Togo,64.33333333,44,6.4,3,3,3,0,0,1622,1334,0,0,0,0,0,0,8278737,8278737,4/5/20,2020-04
T,Togo,77.16666667,76,0.8,3,3,3,0,0,2492.8,2086,0,0,0,0,0,0,8278737,8278737,4/10/20,2020-04
T,Togo,82.83333333,81,1.4,4,4.333333333,3,0.4,0,3830.2,3053,0,0,0,0,0,0,8278737,8278737,4/15/20,2020-04
T,Togo,88.66666667,84,1.2,0,6,6,0.2,1,4813.4,4398,0,0,0,0,0,0,8278737,8278737,4/20/20,2020-04
T,Togo,102.6666667,96,3.8,6,6,6,0.2,0,6134,5601,0,0,0,0,0,0,8278737,8278737,4/25/20,2020-04
T,Togo,116,116,7,7,9,9,2,2,6899,6899,0,0,0,0,0,0,8278737,8278737,4/30/20,2020-04
T,Trinidad and Tobago,106.8333333,104,1.2,1,7.666666667,7,0.4,1,0,0,0,0,0,0,0,0,1399491,1399491,4/5/20,2020-04
T,Trinidad and Tobago,112.3333333,109,0.8,0,8,8,0,0,0,0,0,0,0,0,0,0,1399491,1399491,4/10/20,2020-04
T,Trinidad and Tobago,114,114,0.2,1,8,8,0,0,0,0,0,0,0,0,0,0,1399491,1399491,4/15/20,2020-04
T,Trinidad and Tobago,114.8333333,114,0.2,0,8,8,0,0,0,0,0,0,0,0,0,0,1399491,1399491,4/20/20,2020-04
T,Trinidad and Tobago,115.6666667,115,0.2,0,8,8,0,0,0,0,0,0,0,0,0,0,1399491,1399491,4/25/20,2020-04
T,Trinidad and Tobago,116,116,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1399491,1399491,4/30/20,2020-04
T,Tunisia,622.5,574,18,21,22.33333333,22,1.4,4,0,0,0,0,0,0,0,0,11818618,11818618,4/5/20,2020-04
T,Tunisia,719.3333333,671,20.8,28,28,25,1.8,0,0,0,0,0,0,0,0,0,11818618,11818618,4/10/20,2020-04
T,Tunisia,848.8333333,780,26.4,33,36.33333333,35,0.8,1,0,0,0,0,0,0,0,0,11818618,11818618,4/15/20,2020-04
T,Tunisia,909.3333333,884,8.6,5,38,38,0,0,0,0,0,0,0,0,0,0,11818618,11818618,4/20/20,2020-04
T,Tunisia,967.3333333,939,11.6,17,38.33333333,38,0.4,0,0,0,0,0,0,0,0,0,11818618,11818618,4/25/20,2020-04
T,Tunisia,994,994,14,14,41,41,1,1,0,0,0,0,0,0,0,0,11818618,11818618,4/30/20,2020-04
T,Turkey,36488.66667,27069,3669.6,3135,649.3333333,574,81.4,73,226254.4,181445,0,0,0,0,0,0,84339067,84339067,4/5/20,2020-04
T,Turkey,58617.33333,47029,4565.8,4747,1101.666667,1006,99,98,375574.4,307210,0,0,0,0,0,0,84339067,84339067,4/10/20,2020-04
